"mutation_rate"	"max_heteroplasmy"
"5e-09"	"0.1015625"
"5e-09"	"0.0546875"
"5e-09"	"0.078125"
"5e-09"	"0.1015625"
"5e-09"	"0.0390625"
"5e-09"	"0.125"
"5e-09"	"0.25"
"5e-09"	"0.3046875"
"5e-09"	"0.3984375"
"5e-09"	"0.59375"
"5e-09"	"0.3046875"
"5e-09"	"0.0390625"
"5e-09"	"0.109375"
"5e-09"	"0.3984375"
"5e-09"	"0.078125"
"5e-09"	"0.3984375"
"5e-09"	"0.15625"
"5e-09"	"0.203125"
"5e-09"	"0.1484375"
"5e-09"	"0.3125"
"5e-09"	"0.140625"
"5e-09"	"0.15625"
"5e-09"	"0.15625"
"5e-09"	"0.078125"
"5e-09"	"0.234375"
"5e-09"	"0.1171875"
"5e-09"	"0.3046875"
"5e-09"	"0.1015625"
"5e-09"	"0.1640625"
"5e-09"	"0.15625"
"5e-09"	"0.2265625"
"5e-09"	"0.0390625"
"5e-09"	"0.3046875"
"5e-09"	"0.0859375"
"5e-09"	"0.2734375"
"5e-09"	"0.171875"
"5e-09"	"0.078125"
"5e-09"	"0.3125"
"5e-09"	"0.15625"
"5e-09"	"0.0625"
"5e-09"	"0.0625"
"5e-09"	"0.0546875"
"5e-09"	"0.09375"
"5e-09"	"0.1015625"
"5e-09"	"0.0703125"
"5e-09"	"0.125"
"5e-09"	"0.40625"
"5e-09"	"0.171875"
"5e-09"	"0.3046875"
"5e-09"	"0.2734375"
"5e-09"	"0.078125"
"5e-09"	"0.203125"
"5e-09"	"0.0703125"
"5e-09"	"0.1953125"
"5e-09"	"0.125"
"5e-09"	"0.1015625"
"5e-09"	"0.40625"
"5e-09"	"0.3984375"
"5e-09"	"0.3984375"
"5e-09"	"0.125"
"5e-09"	"0.1875"
"5e-09"	"0.15625"
"5e-09"	"0.1328125"
"5e-09"	"0.078125"
"5e-09"	"0.15625"
"5e-09"	"0.15625"
"5e-09"	"0.234375"
"5e-09"	"0.375"
"5e-09"	"0.09375"
"5e-09"	"0.078125"
"5e-09"	"0.3984375"
"5e-09"	"0.1171875"
"5e-09"	"0.0625"
"5e-09"	"0.3125"
"5e-09"	"0.03125"
"5e-09"	"0.1171875"
"5e-09"	"0.1328125"
"5e-09"	"0.0859375"
"5e-09"	"0.2265625"
"5e-09"	"0.5625"
"5e-09"	"0.1171875"
"5e-09"	"0.15625"
"5e-09"	"0.234375"
"5e-09"	"0.1953125"
"5e-09"	"0.1953125"
"5e-09"	"0.1171875"
"5e-09"	"0.015625"
"5e-09"	"0.59375"
"5e-09"	"0.2734375"
"5e-09"	"0.140625"
"5e-09"	"0.078125"
"5e-09"	"0.3828125"
"5e-09"	"0.140625"
"5e-09"	"0.3984375"
"5e-09"	"0.1015625"
"5e-09"	"0.3984375"
"5e-09"	"0.2734375"
"5e-09"	"0.265625"
"5e-09"	"0.2265625"
"5e-09"	"0.265625"
"5e-09"	"0.421875"
"5e-09"	"0.1953125"
"5e-09"	"0.109375"
"5e-09"	"0.203125"
"5e-09"	"0.4453125"
"5e-09"	"0.5625"
"5e-09"	"0.265625"
"5e-09"	"0.4296875"
"5e-09"	"0.4296875"
"5e-09"	"0.1015625"
"5e-09"	"0.0390625"
"5e-09"	"0.1640625"
"5e-09"	"0.234375"
"5e-09"	"0.3984375"
"5e-09"	"0.140625"
"5e-09"	"0.0703125"
"5e-09"	"0.4296875"
"5e-09"	"0.234375"
"5e-09"	"0.1953125"
"5e-09"	"0.0234375"
"5e-09"	"0.3125"
"5e-09"	"0.40625"
"5e-09"	"0.1953125"
"5e-09"	"0.421875"
"5e-09"	"0.1171875"
"5e-09"	"0.2734375"
"5e-09"	"0.03125"
"5e-09"	"0.5625"
"5e-09"	"0.1328125"
"5e-09"	"0.15625"
"5e-09"	"0.0625"
"5e-09"	"0.421875"
"5e-09"	"0.140625"
"5e-09"	"0.3984375"
"5e-09"	"0.1640625"
"5e-09"	"0.0625"
"5e-09"	"0.109375"
"5e-09"	"0.1953125"
"5e-09"	"0.1015625"
"5e-09"	"0.0625"
"5e-09"	"0.265625"
"5e-09"	"0.3984375"
"5e-09"	"0.59375"
"5e-09"	"0.0625"
"5e-09"	"0.2734375"
"5e-09"	"0.1015625"
"5e-09"	"0.421875"
"5e-09"	"0.171875"
"5e-09"	"0.2109375"
"5e-09"	"0.1015625"
"5e-09"	"0.59375"
"5e-09"	"0.1015625"
"5e-09"	"0.234375"
"5e-09"	"0.1484375"
"5e-09"	"0.1015625"
"5e-09"	"0.171875"
"5e-09"	"0.0859375"
"5e-09"	"0.265625"
"5e-09"	"0.421875"
"5e-09"	"0.203125"
"5e-09"	"0.2265625"
"5e-09"	"0.3828125"
"5e-09"	"0.3125"
"5e-09"	"0.1171875"
"5e-09"	"0.0859375"
"5e-09"	"0.0625"
"5e-09"	"0.25"
"5e-09"	"0.1328125"
"5e-09"	"0.140625"
"5e-09"	"0.4453125"
"5e-09"	"0.1015625"
"5e-09"	"0.1484375"
"5e-09"	"0.0625"
"5e-09"	"0.15625"
"5e-09"	"0.203125"
"5e-09"	"0.109375"
"5e-09"	"0.0859375"
"5e-09"	"0.1484375"
"5e-09"	"0.3828125"
"5e-09"	"0.3125"
"5e-09"	"0.1484375"
"5e-09"	"0.3984375"
"5e-09"	"0.078125"
"5e-09"	"0.2109375"
"5e-09"	"0.1484375"
"5e-09"	"0.1015625"
"5e-09"	"0.109375"
"5e-09"	"0.234375"
"5e-09"	"0.046875"
"5e-09"	"0.0390625"
"5e-09"	"0.375"
"5e-09"	"0.0234375"
"5e-09"	"0.0625"
"5e-09"	"0.234375"
"5e-09"	"0.09375"
"5e-09"	"0.1328125"
"5e-09"	"0.1171875"
"5e-09"	"0.1640625"
"5e-09"	"0.140625"
"5e-09"	"0.1171875"
"5e-09"	"0.234375"
"5e-09"	"0.0234375"
"5e-09"	"0.3515625"
"5e-09"	"0.0625"
"5e-09"	"0.0703125"
"5e-09"	"0.140625"
"5e-09"	"0.078125"
"5e-09"	"0.1171875"
"5e-09"	"0.140625"
"5e-09"	"0.09375"
"5e-09"	"0.2734375"
"5e-09"	"0.0859375"
"5e-09"	"0.1328125"
"5e-09"	"0.1953125"
"5e-09"	"0.3125"
"5e-09"	"0.265625"
"5e-09"	"0.234375"
"5e-09"	"0.0625"
"5e-09"	"0.0390625"
"5e-09"	"0.59375"
"5e-09"	"0.15625"
"5e-09"	"0.40625"
"5e-09"	"0.078125"
"5e-09"	"0.1484375"
"5e-09"	"0.375"
"5e-09"	"0.171875"
"5e-09"	"0.1171875"
"5e-09"	"0.375"
"5e-09"	"0.234375"
"5e-09"	"0.3828125"
"5e-09"	"0.1015625"
"5e-09"	"0.3046875"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.46875"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.125"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.1875"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.1171875"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.1171875"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.001953125"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.001953125"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.001953125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.109375"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.1875"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.00048828125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.46875"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0468769073486328"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.00390625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0468769073486328"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.125"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.00390625"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.0468769073486328"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.125"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.15625"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.1796875"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.0468769073486328"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.125"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0468769073486328"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.46875"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.1875"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.00048828125"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.125"
"2.5e-09"	"0.1796875"
"2.5e-09"	"0.00390625"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.15625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.46875"
"2.5e-09"	"0.125"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.15625"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.0009765625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.1875"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.001953125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.109375"
"2.5e-09"	"0.00390625"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.15625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.109375"
"2.5e-09"	"0.46875"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.1796875"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.46875"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1875"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.1796875"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.109375"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.0468769073486328"
"2.5e-09"	"0.109375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.1875"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.109375"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.1796875"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.1875"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.001953125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.46875"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.15625"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.1875"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.390625"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.0078125"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.046875"
"2.5e-09"	"0.15625"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.1171875"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.2265625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.203125"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.03125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.0703125"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.15625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.3828125"
"2.5e-09"	"0.0546875"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.1640625"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.1875"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.1328125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.109375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.2109375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.1484375"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.0625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.46875"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.0859375"
"2.5e-09"	"0.2734375"
"2.5e-09"	"0.125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.078125"
"2.5e-09"	"0.1015625"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.015625"
"2.5e-09"	"0.234375"
"2.5e-09"	"0.2578125"
"2.5e-09"	"0.09375"
"2.5e-09"	"0.0234375"
"2.5e-09"	"0.0390625"
"2.5e-09"	"0.09375"
