individual	heteroplasmy	generation	mutation_rate	bottleneck_size	back_mutation_rate	starting_heteroplasmy
465	0.00390625	1	1e-08	16	1	0.1



467	0.5625	1	1e-08	16	1	0.1
427	0.0001220703125	1	1e-08	64	1	0.1
447	0.09375	1	1e-08	64	1	0.1

462	0.000244140625	1	1e-08	16	1	0.1



473	6.103515625e-05	1	1e-08	8	1	0.1

442	0.000244140625	1	1e-08	8	1	0.1

405	0.09375	1	1e-08	64	1	0.1

452	0.1328125	1	1e-08	128	1	0.1

446	0.00390625	1	1e-08	8	1	0.1
450	0.00048828125	1	1e-08	8	1	0.1




436	0.1875	1	1e-08	64	1	0.1
444	0.078125	1	1e-08	64	1	0.1
445	6.103515625e-05	1	1e-08	64	1	0.1





435	0.0001220703125	1	1e-08	32	1	0.1

409	0.0859375	1	1e-08	128	1	0.1

472	0.875	1	1e-08	16	1	0.1

440	0.375	1	1e-08	32	1	0.1

463	6.103515625e-05	1	1e-08	16	1	0.1

455	0.001953125	1	1e-08	128	1	0.1
433	0.00048828125	1	1e-08	8	1	0.1

442	0.625	1	1e-08	16	1	0.1

465	0.00048828125	1	1e-08	32	1	0.1

446	0.5	1	1e-08	16	1	0.1

467	0.5	1	1e-08	32	1	0.1
405	0.109375	1	1e-08	128	1	0.1



458	0.5625	1	1e-08	16	1	0.1

454	0.000244140625	1	1e-08	8	1	0.1

456	0.000244140625	1	1e-08	32	1	0.1
476	0.00048828125	1	1e-08	8	1	0.1

450	0.3125	1	1e-08	16	1	0.1
445	0.09375	1	1e-08	128	1	0.1

427	0.0078125	1	1e-08	128	1	0.1



444	0.1171875	1	1e-08	128	1	0.1
435	0.03125	1	1e-08	64	1	0.1
461	0.000244140625	1	1e-08	8	1	0.1



462	0.000244140625	1	1e-08	32	1	0.1
473	6.103515625e-05	1	1e-08	16	1	0.1
463	0.28125	1	1e-08	32	1	0.1
436	0.0546875	1	1e-08	128	1	0.1
472	0.00048828125	1	1e-08	32	1	0.1

442	0.09375	1	1e-08	32	1	0.1

440	0.03125	1	1e-08	64	1	0.1

433	9.1552734375e-05	1	1e-08	16	1	0.1



447	0.0390625	1	1e-08	128	1	0.1


456	0.125	1	1e-08	64	1	0.1

467	0.234375	1	1e-08	64	1	0.1
454	0.00390625	1	1e-08	16	1	0.1
429	0.00048828125	1	1e-08	8	1	0.1

465	0.00018310546875	1	1e-08	64	1	0.1
458	0.000244140625	1	1e-08	32	1	0.1
446	0.0003662109375	1	1e-08	32	1	0.1
476	0.125	1	1e-08	16	1	0.1
450	0.000244140625	1	1e-08	32	1	0.1
468	0.000244140625	1	1e-08	8	1	0.1
479	0.499998092651367	1	1e-08	8	1	0.1
451	0.375	1	1e-08	8	1	0.1

469	0.00048828125	1	1e-08	8	1	0.1

435	0.09375	1	1e-08	128	1	0.1
461	6.103515625e-05	1	1e-08	16	1	0.1












463	0.000244140625	1	1e-08	64	1	0.1
472	0.234375	1	1e-08	64	1	0.1
433	0.00048828125	1	1e-08	32	1	0.1

460	0.0001220703125	1	1e-08	8	1	0.1
442	0.000244140625	1	1e-08	64	1	0.1

471	0.000244140625	1	1e-08	8	1	0.1
462	0.234375	1	1e-08	64	1	0.1

440	0.1171875	1	1e-08	128	1	0.1
473	0.1875	1	1e-08	32	1	0.1






467	0.0234375	1	1e-08	128	1	0.1

456	0.015625	1	1e-08	128	1	0.1

476	0.1875	1	1e-08	32	1	0.1
451	0.0625	1	1e-08	16	1	0.1
450	0.15625	1	1e-08	64	1	0.1
468	6.103515625e-05	1	1e-08	16	1	0.1
469	6.103515625e-05	1	1e-08	16	1	0.1

446	0.09375	1	1e-08	64	1	0.1
459	0.00048828125	1	1e-08	8	1	0.1
433	0.015625	1	1e-08	64	1	0.1
454	0.0625	1	1e-08	32	1	0.1
461	0.00048828125	1	1e-08	32	1	0.1
491	6.103515625e-05	1	1e-08	8	1	0.1
429	0.5625	1	1e-08	16	1	0.1
463	0.171875	1	1e-08	128	1	0.1




473	0.0625	1	1e-08	64	1	0.1


465	0.125	1	1e-08	128	1	0.1




464	0.5	1	1e-08	8	1	0.1


479	0.00048828125	1	1e-08	16	1	0.1

460	0.00048828125	1	1e-08	16	1	0.1
480	0.00390625	1	1e-08	8	1	0.1
442	0.0859375	1	1e-08	128	1	0.1

458	0.171875	1	1e-08	64	1	0.1
472	0.046875	1	1e-08	128	1	0.1
462	0.0234375	1	1e-08	128	1	0.1

471	0.000244140625	1	1e-08	16	1	0.1








476	0.000732421875	1	1e-08	64	1	0.1
451	0.03125	1	1e-08	32	1	0.1


450	0.078125	1	1e-08	128	1	0.1
446	0.2265625	1	1e-08	128	1	0.1
454	0.00390625	1	1e-08	64	1	0.1

469	0.00048828125	1	1e-08	32	1	0.1
429	0.59375	1	1e-08	32	1	0.1




459	0.3125	1	1e-08	16	1	0.1
468	0.1875	1	1e-08	32	1	0.1
461	6.103515625e-05	1	1e-08	64	1	0.1
473	0.046875	1	1e-08	128	1	0.1
489	0.375	1	1e-08	8	1	0.1
460	0.001953125	1	1e-08	32	1	0.1
433	6.103515625e-05	1	1e-08	128	1	0.1







491	0.5625	1	1e-08	16	1	0.1
487	0.0009765625	1	1e-08	8	1	0.1
464	0.000244140625	1	1e-08	16	1	0.1
458	0.1015625	1	1e-08	128	1	0.1
479	0.000244140625	1	1e-08	32	1	0.1
486	0.0001220703125	1	1e-08	8	1	0.1
480	0.375	1	1e-08	16	1	0.1
466	0.000244140625	1	1e-08	8	1	0.1
471	0.0001220703125	1	1e-08	32	1	0.1
496	0.00048828125	1	1e-08	8	1	0.1










476	0.0625	1	1e-08	128	1	0.1
451	0.0001220703125	1	1e-08	64	1	0.1


474	6.103515625e-05	1	1e-08	8	1	0.1

470	0.000244140625	1	1e-08	8	1	0.1
454	0.140625	1	1e-08	128	1	0.1


469	0.000244140625	1	1e-08	64	1	0.1
429	6.103515625e-05	1	1e-08	64	1	0.1


461	0.2578125	1	1e-08	128	1	0.1
489	6.103515625e-05	1	1e-08	16	1	0.1
497	0.0009765625	1	1e-08	8	1	0.1


451	0.0546875	1	1e-08	128	1	0.1
468	0.0625	1	1e-08	64	1	0.1
487	0.0003662109375	1	1e-08	16	1	0.1
459	0.15625	1	1e-08	32	1	0.1
479	0.0001220703125	1	1e-08	64	1	0.1
464	0.000244140625	1	1e-08	32	1	0.1

460	0.203125	1	1e-08	64	1	0.1






482	0.00048828125	1	1e-08	8	1	0.1
466	0.00048828125	1	1e-08	16	1	0.1

457	0.000244140625	1	1e-08	8	1	0.1
491	0.125	1	1e-08	32	1	0.1


500	0.00018310546875	1	1e-08	8	1	0.1
486	0.0625	1	1e-08	16	1	0.1

471	0.046875	1	1e-08	64	1	0.1

474	0.000244140625	1	1e-08	16	1	0.1

496	0.0009765625	1	1e-08	16	1	0.1
478	0.0003662109375	1	1e-08	8	1	0.1
480	0.00048828125	1	1e-08	32	1	0.1
470	0.00048828125	1	1e-08	16	1	0.1
469	0.109375	1	1e-08	128	1	0.1

429	0.1640625	1	1e-08	128	1	0.1








489	0.625	1	1e-08	32	1	0.1

485	0.0001220703125	1	1e-08	8	1	0.1
487	0.0001220703125	1	1e-08	32	1	0.1

460	0.0234375	1	1e-08	128	1	0.1
497	9.1552734375e-05	1	1e-08	16	1	0.1
479	0.15625	1	1e-08	128	1	0.1


464	0.1875	1	1e-08	64	1	0.1
475	0.0001220703125	1	1e-08	8	1	0.1
459	0.000244140625	1	1e-08	64	1	0.1
468	0.015625	1	1e-08	128	1	0.1






486	0.000244140625	1	1e-08	32	1	0.1
470	0.4375	1	1e-08	32	1	0.1
496	0.00018310546875	1	1e-08	32	1	0.1
500	0.001953125	1	1e-08	16	1	0.1
480	0.21875	1	1e-08	64	1	0.1
493	0.00048828125	1	1e-08	8	1	0.1
491	0.171875	1	1e-08	64	1	0.1


466	0.0001220703125	1	1e-08	32	1	0.1
482	0.00390625	1	1e-08	16	1	0.1





457	0.0001220703125	1	1e-08	16	1	0.1

474	0.00048828125	1	1e-08	32	1	0.1

478	0.00048828125	1	1e-08	16	1	0.1
453	0.5	1	1e-08	8	1	0.1
471	0.0625	1	1e-08	128	1	0.1





485	0.5625	1	1e-08	16	1	0.1
489	0.15625	1	1e-08	64	1	0.1
487	0.265625	1	1e-08	64	1	0.1
484	0.00048828125	1	1e-08	8	1	0.1
497	0.00390625	1	1e-08	32	1	0.1

464	0.0234375	1	1e-08	128	1	0.1

503	0.0001220703125	1	1e-08	8	1	0.1


492	0.0009765625	1	1e-08	8	1	0.1
459	0.03125	1	1e-08	128	1	0.1

475	0.375	1	1e-08	16	1	0.1





486	0.00048828125	1	1e-08	64	1	0.1

480	0.15625	1	1e-08	128	1	0.1
470	0.015625	1	1e-08	64	1	0.1
496	0.09375	1	1e-08	64	1	0.1



500	0.125	1	1e-08	32	1	0.1

493	0.3125	1	1e-08	16	1	0.1

482	0.000244140625	1	1e-08	32	1	0.1
491	0.1171875	1	1e-08	128	1	0.1
466	0.015625	1	1e-08	64	1	0.1



457	0.000244140625	1	1e-08	32	1	0.1
474	0.25	1	1e-08	64	1	0.1
478	0.00018310546875	1	1e-08	32	1	0.1



457	0.21875	1	1e-08	64	1	0.1
503	0.0009765625	1	1e-08	16	1	0.1
475	0.00048828125	1	1e-08	32	1	0.1
495	0.000244140625	1	1e-08	8	1	0.1
492	0.000244140625	1	1e-08	16	1	0.1
515	0.00048828125	1	1e-08	8	1	0.1
486	0.0703125	1	1e-08	128	1	0.1

453	6.103515625e-05	1	1e-08	16	1	0.1
489	0.0546875	1	1e-08	128	1	0.1
482	0.125	1	1e-08	64	1	0.1



478	0.09375	1	1e-08	64	1	0.1


496	0.0546875	1	1e-08	128	1	0.1




504	0.000244140625	1	1e-08	8	1	0.1


487	0.046875	1	1e-08	128	1	0.1
500	0.078125	1	1e-08	64	1	0.1

485	0.0625	1	1e-08	32	1	0.1
484	6.103515625e-05	1	1e-08	16	1	0.1
488	0.0009765625	1	1e-08	8	1	0.1
493	0.000244140625	1	1e-08	32	1	0.1
497	0.0001220703125	1	1e-08	64	1	0.1
474	0.1796875	1	1e-08	128	1	0.1
466	0.03125	1	1e-08	128	1	0.1
470	0.125	1	1e-08	128	1	0.1
483	0.0001220703125	1	1e-08	8	1	0.1











457	0.0703125	1	1e-08	128	1	0.1
492	0.0001220703125	1	1e-08	32	1	0.1
453	0.0001220703125	1	1e-08	32	1	0.1
475	0.40625	1	1e-08	64	1	0.1
482	0.2109375	1	1e-08	128	1	0.1
515	0.00048828125	1	1e-08	16	1	0.1
495	0.0001220703125	1	1e-08	16	1	0.1
497	0.0546875	1	1e-08	128	1	0.1
478	0.109375	1	1e-08	128	1	0.1
520	0.000244140625	1	1e-08	8	1	0.1

503	0.0001220703125	1	1e-08	32	1	0.1
500	0.046875	1	1e-08	128	1	0.1

513	0.00048828125	1	1e-08	8	1	0.1

484	0.0001220703125	1	1e-08	32	1	0.1
488	0.0001220703125	1	1e-08	16	1	0.1
510	6.103515625e-05	1	1e-08	8	1	0.1






493	0.203125	1	1e-08	64	1	0.1
511	0.0009765625	1	1e-08	8	1	0.1
504	0.0001220703125	1	1e-08	16	1	0.1



494	0.0001220703125	1	1e-08	8	1	0.1
485	0.265625	1	1e-08	64	1	0.1









490	0.000244140625	1	1e-08	8	1	0.1
498	0.000244140625	1	1e-08	8	1	0.1
483	6.103515625e-05	1	1e-08	16	1	0.1



492	0.0312519073486328	1	1e-08	64	1	0.1
481	6.103515625e-05	1	1e-08	8	1	0.1
453	0.140625	1	1e-08	64	1	0.1



490	0.125	1	1e-08	16	1	0.1
495	0.3125	1	1e-08	32	1	0.1
475	0.2265625	1	1e-08	128	1	0.1
511	0.125	1	1e-08	16	1	0.1
453	0.1640625	1	1e-08	128	1	0.1
515	0.00018310546875	1	1e-08	32	1	0.1
503	0.203125	1	1e-08	64	1	0.1







504	0.125	1	1e-08	32	1	0.1

506	6.103515625e-05	1	1e-08	8	1	0.1
498	0.125	1	1e-08	16	1	0.1
484	9.1552734375e-05	1	1e-08	64	1	0.1
494	1	1	1e-08	16	1	0.1
521	0.000244140625	1	1e-08	8	1	0.1
483	0.00030517578125	1	1e-08	32	1	0.1
524	0.000244140625	1	1e-08	8	1	0.1
510	0.5	1	1e-08	16	1	0.1
481	0.4375	1	1e-08	16	1	0.1

520	0.00048828125	1	1e-08	16	1	0.1
513	0.00048828125	1	1e-08	16	1	0.1
492	0.0703125	1	1e-08	128	1	0.1
485	0.15625	1	1e-08	128	1	0.1
502	0.25	1	1e-08	8	1	0.1
493	0.109375	1	1e-08	128	1	0.1

488	0.001953125	1	1e-08	32	1	0.1














490	0.65625	1	1e-08	32	1	0.1

515	0.453125	1	1e-08	64	1	0.1

477	0.000244140625	1	1e-08	8	1	0.1
495	0.0001220703125	1	1e-08	64	1	0.1
511	0.09375	1	1e-08	32	1	0.1

503	0.125	1	1e-08	128	1	0.1

499	0.0001220703125	1	1e-08	8	1	0.1



504	0.171875	1	1e-08	64	1	0.1

520	0.125	1	1e-08	32	1	0.1
483	0.000244140625	1	1e-08	64	1	0.1
494	0.0625	1	1e-08	32	1	0.1
502	0.125	1	1e-08	16	1	0.1

524	0.000244140625	1	1e-08	16	1	0.1
481	0.25	1	1e-08	32	1	0.1
484	0.03125	1	1e-08	128	1	0.1






511	0.000244140625	1	1e-08	64	1	0.1
495	0.078125	1	1e-08	128	1	0.1
494	0.0001220703125	1	1e-08	64	1	0.1
499	0.4375	1	1e-08	16	1	0.1
506	0.000244140625	1	1e-08	16	1	0.1
520	0.328125	1	1e-08	64	1	0.1


477	0.0001220703125	1	1e-08	16	1	0.1
483	0.2578125	1	1e-08	128	1	0.1




488	0.421875	1	1e-08	64	1	0.1


498	0.0009765625	1	1e-08	32	1	0.1

504	0.15625	1	1e-08	128	1	0.1
513	0.46875	1	1e-08	32	1	0.1
510	0.21875	1	1e-08	32	1	0.1
490	0.0625	1	1e-08	64	1	0.1


527	0.0001220703125	1	1e-08	8	1	0.1
502	0.0001220703125	1	1e-08	32	1	0.1
521	0.25	1	1e-08	16	1	0.1
515	0.0390625	1	1e-08	128	1	0.1
517	0.00048828125	1	1e-08	8	1	0.1
516	0.000244140625	1	1e-08	8	1	0.1
509	0.0001220703125	1	1e-08	8	1	0.1

481	0.00048828125	1	1e-08	64	1	0.1
508	0.000244140625	1	1e-08	8	1	0.1
524	0.03125	1	1e-08	32	1	0.1












511	0.171875	1	1e-08	128	1	0.1

519	3.0517578125e-05	1	1e-08	8	1	0.1
494	0.1796875	1	1e-08	128	1	0.1

520	0.0390625	1	1e-08	128	1	0.1


507	6.103515625e-05	1	1e-08	8	1	0.1

488	0.0234375	1	1e-08	128	1	0.1
499	0.0001220703125	1	1e-08	32	1	0.1
477	0.28125	1	1e-08	32	1	0.1



506	0.0009765625	1	1e-08	32	1	0.1

498	0.171875	1	1e-08	64	1	0.1
513	0.0001220703125	1	1e-08	64	1	0.1


517	0.0009765625	1	1e-08	16	1	0.1
510	0.1875	1	1e-08	64	1	0.1
490	0.15625	1	1e-08	128	1	0.1
502	0.265625	1	1e-08	64	1	0.1
481	0.1640625	1	1e-08	128	1	0.1


509	0.0001220703125	1	1e-08	16	1	0.1


521	0.000244140625	1	1e-08	32	1	0.1



539	0.0009765625	1	1e-08	8	1	0.1
528	6.103515625e-05	1	1e-08	8	1	0.1
524	0.00048828125	1	1e-08	64	1	0.1

527	0.0001220703125	1	1e-08	16	1	0.1

516	0.0001220703125	1	1e-08	16	1	0.1
508	0.625	1	1e-08	16	1	0.1




499	0.000152587890625	1	1e-08	64	1	0.1
519	0.0001220703125	1	1e-08	16	1	0.1
544	0.000244140625	1	1e-08	8	1	0.1

512	0.000244140625	1	1e-08	8	1	0.1
518	0.0001220703125	1	1e-08	8	1	0.1

535	0.0001220703125	1	1e-08	8	1	0.1
477	0.001953125	1	1e-08	64	1	0.1


507	0.125	1	1e-08	16	1	0.1



506	0.00048828125	1	1e-08	64	1	0.1

498	0.171875	1	1e-08	128	1	0.1
513	0.15625	1	1e-08	128	1	0.1



510	0.15625	1	1e-08	128	1	0.1

509	0.00018310546875	1	1e-08	32	1	0.1
521	0.0625	1	1e-08	64	1	0.1
506	0.1953125	1	1e-08	128	1	0.1
539	0.0078125	1	1e-08	16	1	0.1
514	0.000244140625	1	1e-08	8	1	0.1

505	0.000244140625	1	1e-08	8	1	0.1
517	0.001953125	1	1e-08	32	1	0.1
528	0.0009765625	1	1e-08	16	1	0.1

502	0.1796875	1	1e-08	128	1	0.1
524	0.0078125	1	1e-08	128	1	0.1
516	9.1552734375e-05	1	1e-08	32	1	0.1

507	0.00048828125	1	1e-08	32	1	0.1
537	0.0001220703125	1	1e-08	8	1	0.1
499	0.1796875	1	1e-08	128	1	0.1


522	0.0003662109375	1	1e-08	8	1	0.1



519	0.0001220703125	1	1e-08	32	1	0.1



508	0.0625	1	1e-08	32	1	0.1



512	0.0625	1	1e-08	16	1	0.1
527	0.001953125	1	1e-08	32	1	0.1

518	0.00048828125	1	1e-08	16	1	0.1
535	0.437515258789062	1	1e-08	16	1	0.1

534	0.0001220703125	1	1e-08	8	1	0.1
544	0.00048828125	1	1e-08	16	1	0.1

477	0.3046875	1	1e-08	128	1	0.1







521	0.015625	1	1e-08	128	1	0.1

509	6.103515625e-05	1	1e-08	64	1	0.1

545	6.103515625e-05	1	1e-08	8	1	0.1
516	0.03125	1	1e-08	64	1	0.1
535	0.0625	1	1e-08	32	1	0.1
548	0.0009765625	1	1e-08	8	1	0.1
508	0.109375	1	1e-08	64	1	0.1
517	0.25	1	1e-08	64	1	0.1
526	6.103515625e-05	1	1e-08	8	1	0.1
537	0.0001220703125	1	1e-08	16	1	0.1
512	0.0001220703125	1	1e-08	32	1	0.1






527	0.0625	1	1e-08	64	1	0.1



519	0.1875	1	1e-08	64	1	0.1
544	0.0001220703125	1	1e-08	32	1	0.1

501	0.00048828125	1	1e-08	8	1	0.1
507	0.0625	1	1e-08	64	1	0.1
528	0.0001220703125	1	1e-08	32	1	0.1

518	0.59375	1	1e-08	32	1	0.1

514	0.1875	1	1e-08	16	1	0.1
523	0.000244140625	1	1e-08	8	1	0.1
530	0.25	1	1e-08	8	1	0.1
522	1	1	1e-08	16	1	0.1
509	0.109375	1	1e-08	128	1	0.1

534	0.8125	1	1e-08	16	1	0.1
505	1	1	1e-08	16	1	0.1
539	0.0009765625	1	1e-08	32	1	0.1











508	0.15625	1	1e-08	128	1	0.1
516	0.0546875	1	1e-08	128	1	0.1
545	0.00048828125	1	1e-08	16	1	0.1
517	0.1484375	1	1e-08	128	1	0.1

537	0.000244140625	1	1e-08	32	1	0.1



535	0.046875	1	1e-08	64	1	0.1


548	0.000244140625	1	1e-08	16	1	0.1
527	0.0703125	1	1e-08	128	1	0.1
512	0.109375	1	1e-08	64	1	0.1
519	0.015625	1	1e-08	128	1	0.1
526	0.000244140625	1	1e-08	16	1	0.1
501	0.0009765625	1	1e-08	16	1	0.1
518	0.125	1	1e-08	64	1	0.1
544	0.000244140625	1	1e-08	64	1	0.1








507	0.0703125	1	1e-08	128	1	0.1
530	0.375	1	1e-08	16	1	0.1
537	0.15625	1	1e-08	64	1	0.1
533	0.00390625	1	1e-08	8	1	0.1
523	0.00048828125	1	1e-08	16	1	0.1
534	0.0001220703125	1	1e-08	32	1	0.1
548	0.0001220703125	1	1e-08	32	1	0.1
501	0.21875	1	1e-08	32	1	0.1



544	0.1484375	1	1e-08	128	1	0.1


541	0.000244140625	1	1e-08	8	1	0.1



505	0.00048828125	1	1e-08	32	1	0.1
540	0.00048828125	1	1e-08	8	1	0.1
514	0.4375	1	1e-08	32	1	0.1


518	0.0234375	1	1e-08	128	1	0.1
522	6.103515625e-05	1	1e-08	32	1	0.1
528	0.078125	1	1e-08	64	1	0.1
526	0.15625	1	1e-08	32	1	0.1
539	0.15625	1	1e-08	64	1	0.1
551	0.00048828125	1	1e-08	8	1	0.1
545	0.09375	1	1e-08	32	1	0.1
543	0.0001220703125	1	1e-08	8	1	0.1
535	0.000186920166015625	1	1e-08	128	1	0.1

532	0.0001220703125	1	1e-08	8	1	0.1

512	0.1796875	1	1e-08	128	1	0.1












537	0.140625	1	1e-08	128	1	0.1
501	0.00390625	1	1e-08	64	1	0.1
531	0.0001220703125	1	1e-08	8	1	0.1
523	0.65625	1	1e-08	32	1	0.1

534	0.109375	1	1e-08	64	1	0.1


530	0.21875	1	1e-08	32	1	0.1
548	0.171875	1	1e-08	64	1	0.1




542	6.29425048828125e-05	1	1e-08	8	1	0.1
534	0.046875	1	1e-08	128	1	0.1
533	0.3125	1	1e-08	16	1	0.1
501	0.1796875	1	1e-08	128	1	0.1
543	0.0009765625	1	1e-08	16	1	0.1
505	0.046875	1	1e-08	64	1	0.1
536	1	1	1e-08	8	1	0.1
532	0.4375	1	1e-08	16	1	0.1
548	0.09375	1	1e-08	128	1	0.1

528	0.000732421875	1	1e-08	128	1	0.1
540	0.000244140625	1	1e-08	16	1	0.1
530	0.359375	1	1e-08	64	1	0.1






531	0.75	1	1e-08	16	1	0.1





526	0.421875	1	1e-08	64	1	0.1
561	0.000244140625	1	1e-08	8	1	0.1
523	0.0625	1	1e-08	64	1	0.1
541	0.875	1	1e-08	16	1	0.1
514	0.09375	1	1e-08	64	1	0.1
551	0.0009765625	1	1e-08	16	1	0.1
568	0.625	1	1e-08	8	1	0.1

522	0.1875	1	1e-08	64	1	0.1
539	6.4849853515625e-05	1	1e-08	128	1	0.1
545	0.0001220703125	1	1e-08	64	1	0.1
559	0.25	1	1e-08	8	1	0.1











525	0.75	1	1e-08	8	1	0.1
532	0.0001220703125	1	1e-08	32	1	0.1
505	0.046875	1	1e-08	128	1	0.1
558	0.0001220703125	1	1e-08	8	1	0.1
536	0.000244140625	1	1e-08	16	1	0.1

542	0.4375	1	1e-08	16	1	0.1
540	0.3125	1	1e-08	32	1	0.1
552	6.103515625e-05	1	1e-08	8	1	0.1
543	0.125	1	1e-08	32	1	0.1
530	0.2578125	1	1e-08	128	1	0.1
533	0.0001220703125	1	1e-08	32	1	0.1

541	0.0625	1	1e-08	32	1	0.1
572	0.0009765625	1	1e-08	8	1	0.1
531	0.1875	1	1e-08	32	1	0.1


561	0.0009765625	1	1e-08	16	1	0.1
522	0.1875	1	1e-08	128	1	0.1




514	0.109375	1	1e-08	128	1	0.1
523	0.0703125	1	1e-08	128	1	0.1





526	0.1796875	1	1e-08	128	1	0.1
551	0.09375	1	1e-08	32	1	0.1
568	0.6875	1	1e-08	16	1	0.1
559	6.103515625e-05	1	1e-08	16	1	0.1



545	0.078125	1	1e-08	128	1	0.1




563	0.00390625	1	1e-08	8	1	0.1




550	0.000244140625	1	1e-08	8	1	0.1
529	0.0625	1	1e-08	8	1	0.1
552	0.00048828125	1	1e-08	16	1	0.1
543	0.03125	1	1e-08	64	1	0.1
532	0.359375	1	1e-08	64	1	0.1
540	0.000244140625	1	1e-08	64	1	0.1

541	0.0003662109375	1	1e-08	64	1	0.1

558	0.00048828125	1	1e-08	16	1	0.1
561	0.15625	1	1e-08	32	1	0.1
542	0.3125	1	1e-08	32	1	0.1






554	3.0517578125e-05	1	1e-08	8	1	0.1


569	0.00018310546875	1	1e-08	8	1	0.1
531	0.203125	1	1e-08	64	1	0.1

536	0.0001220703125	1	1e-08	32	1	0.1
538	0.000244140625	1	1e-08	8	1	0.1

563	0.25	1	1e-08	16	1	0.1
572	0.000244140625	1	1e-08	16	1	0.1
546	6.103515625e-05	1	1e-08	8	1	0.1
568	0.000244140625	1	1e-08	32	1	0.1
559	0.46875	1	1e-08	32	1	0.1
547	0.00390625	1	1e-08	8	1	0.1
551	0.4375	1	1e-08	64	1	0.1
533	0.00048828125	1	1e-08	64	1	0.1
525	0.000244140625	1	1e-08	16	1	0.1












552	0.5	1	1e-08	32	1	0.1
550	0.00048828125	1	1e-08	16	1	0.1
529	0.0009765625	1	1e-08	16	1	0.1

540	0.15625	1	1e-08	128	1	0.1


561	0.296875	1	1e-08	64	1	0.1
543	0.171875	1	1e-08	128	1	0.1

541	0.0546875	1	1e-08	128	1	0.1
532	0.1953125	1	1e-08	128	1	0.1




531	0.000244140625	1	1e-08	128	1	0.1
558	0.3125	1	1e-08	32	1	0.1


569	0.00048828125	1	1e-08	16	1	0.1

542	0.03125	1	1e-08	64	1	0.1
525	6.103515625e-05	1	1e-08	32	1	0.1
536	0.140625	1	1e-08	64	1	0.1
538	0.0001220703125	1	1e-08	16	1	0.1
559	0.0001220703125	1	1e-08	64	1	0.1
546	0.0001220703125	1	1e-08	16	1	0.1




572	0.0001220703125	1	1e-08	32	1	0.1



551	0.015625	1	1e-08	128	1	0.1

568	0.21875	1	1e-08	64	1	0.1
558	0.140625	1	1e-08	64	1	0.1
556	0.25	1	1e-08	8	1	0.1
565	0.000244140625	1	1e-08	8	1	0.1
561	0.171875	1	1e-08	128	1	0.1
547	0.0001220703125	1	1e-08	16	1	0.1
550	6.103515625e-05	1	1e-08	32	1	0.1
554	0.000244140625	1	1e-08	16	1	0.1
552	0.1875	1	1e-08	64	1	0.1

563	0.0001220703125	1	1e-08	32	1	0.1
555	6.103515625e-05	1	1e-08	8	1	0.1
533	0.0859375	1	1e-08	128	1	0.1



529	0.21875	1	1e-08	32	1	0.1


567	0.000244140625	1	1e-08	8	1	0.1
564	0.000244140625	1	1e-08	8	1	0.1




525	0.140625	1	1e-08	64	1	0.1



542	0.0625	1	1e-08	128	1	0.1
569	0.0625	1	1e-08	32	1	0.1
538	0.000244140625	1	1e-08	32	1	0.1
536	0.1640625	1	1e-08	128	1	0.1







559	0.1015625	1	1e-08	128	1	0.1
572	0.000244140625	1	1e-08	64	1	0.1
546	0.28125	1	1e-08	32	1	0.1



575	0.000244140625	1	1e-08	8	1	0.1

568	0.1484375	1	1e-08	128	1	0.1
547	0.000244140625	1	1e-08	32	1	0.1
585	0.00048828125	1	1e-08	8	1	0.1

556	0.1875	1	1e-08	16	1	0.1
554	0.09375	1	1e-08	32	1	0.1




529	0.0625	1	1e-08	64	1	0.1
550	0.109375	1	1e-08	64	1	0.1
563	0.015625	1	1e-08	64	1	0.1
558	0.0625	1	1e-08	128	1	0.1

565	6.103515625e-05	1	1e-08	16	1	0.1




552	0.2109375	1	1e-08	128	1	0.1
538	0.046875	1	1e-08	64	1	0.1
567	0.125	1	1e-08	16	1	0.1
555	6.103515625e-05	1	1e-08	16	1	0.1
569	0.00390625	1	1e-08	64	1	0.1

525	0.1640625	1	1e-08	128	1	0.1
583	0.00048828125	1	1e-08	8	1	0.1


546	0.265625	1	1e-08	64	1	0.1

566	0.0001220703125	1	1e-08	8	1	0.1
